시도명,시군구명,학교ID,학교명,학교급구분,설립일자,설립형태,본교분교구분,운영상태,소재지지번주소,소재지도로명주소,시도교육청코드,시도교육청명,교육지원청코드,교육지원청명,생성일자,변경일자,위도,경도,데이터기준일자
강원도,태백시,B000004963,황지초등학교,초등학교,1935-11-28,공립,본교,운영,강원도 태백시 황지동  85-1,강원도 태백시 황지로  63(황지동),7800000,강원도교육청,7851000,강원도태백교육지원청,2013-11-29,,37.1640872,128.9903313,2017-09-05
강원도,태백시,B000004964,상장초등학교,초등학교,1979-10-02,공립,본교,운영,강원도 태백시 황지동  123-1,강원도 태백시 태백로  1223(황지동),7800000,강원도교육청,7851000,강원도태백교육지원청,2013-11-29,,37.1490609,128.9928284,2017-09-05
강원도,태백시,B000004966,함태초등학교,초등학교,1961-11-25,공립,본교,운영,강원도 태백시 소도동  5-5,강원도 태백시 소도길  69(소도동),7800000,강원도교육청,7851000,강원도태백교육지원청,2013-11-29,,37.1385879,128.9767068,2017-09-05
강원도,태백시,B000004967,통리초등학교,초등학교,1954-06-20,공립,본교,운영,강원도 태백시 통동  69-8,강원도 태백시 통골2길  9(통동),7800000,강원도교육청,7851000,강원도태백교육지원청,2013-11-29,,37.1663672,129.0355798,2017-09-05
강원도,태백시,B000004968,태백초등학교,초등학교,1961-11-25,공립,본교,운영,강원도 태백시 장성동  207-2,강원도 태백시 태백로  1811(장성동),7800000,강원도교육청,7851000,강원도태백교육지원청,2013-11-29,,37.1074608,129.0048295,2017-09-05
강원도,태백시,B000004969,삼성초등학교,초등학교,1964-03-14,공립,본교,운영,강원도 태백시 장성동  32-2,강원도 태백시 평화길  44(장성동),7800000,강원도교육청,7851000,강원도태백교육지원청,2013-11-29,,37.0975763,129.0236240,2017-09-05
강원도,태백시,B000004970,장성초등학교,초등학교,1938-04-22,공립,본교,운영,강원도 태백시 장성동  153-2,,7800000,강원도교육청,7851000,강원도태백교육지원청,2013-11-29,2013-11-29,37.1019866,129.0060354,2017-09-05
강원도,태백시,B000004971,철암초등학교,초등학교,1941-11-11,공립,본교,운영,강원도 태백시 철암동  341-7,강원도 태백시 동태백로  584(철암동),7800000,강원도교육청,7851000,강원도태백교육지원청,2013-11-29,,37.1222308,129.0422687,2017-09-05
강원도,태백시,B000004972,동점초등학교,초등학교,1947-02-10,공립,본교,운영,강원도 태백시 동점동  60-1,강원도 태백시 방터골1길  59(동점동),7800000,강원도교육청,7851000,강원도태백교육지원청,2013-11-29,,37.1004695,129.0502837,2017-09-05
강원도,태백시,B000004973,미동초등학교,초등학교,1940-08-29,공립,본교,운영,강원도 태백시 원동  6-3,강원도 태백시 역둔원동로  1405(원동),7800000,강원도교육청,7851000,강원도태백교육지원청,2013-11-29,2013-11-29,37.2561766,128.9837046,2017-09-05
강원도,태백시,B000004974,황지중앙초등학교,초등학교,1964-03-14,공립,본교,운영,강원도 태백시 황지동  274-10,강원도 태백시 태백로  810(황지동),7800000,강원도교육청,7851000,강원도태백교육지원청,2013-11-29,,37.1799978,128.9839701,2017-09-05
강원도,태백시,B000004975,태서초등학교,초등학교,1982-04-10,공립,본교,운영,강원도 태백시 황지동  274-724,강원도 태백시 태백로  802(황지동),7800000,강원도교육청,7851000,강원도태백교육지원청,2013-11-29,,37.1802817,128.9825343,2017-09-05
강원도,속초시,B000004976,영랑초등학교,초등학교,1938-04-01,공립,본교,운영,강원도 속초시 영랑동  163-1,강원도 속초시 중앙로  331(영랑동),7800000,강원도교육청,7862000,강원도속초양양교육지원청,2013-11-29,,38.2179198,128.5913535,2017-09-05
강원도,속초시,B000004977,중앙초등학교,초등학교,1962-09-05,공립,본교,운영,강원도 속초시 중앙동  509-3,강원도 속초시 번영로105번길  11(중앙동),7800000,강원도교육청,7862000,강원도속초양양교육지원청,2013-11-29,,38.2101318,128.5849581,2017-09-05
강원도,속초시,B000004978,속초초등학교,초등학교,1951-10-08,공립,본교,운영,강원도 속초시 청학동  632-2,강원도 속초시 수복로  117(청학동),7800000,강원도교육청,7862000,강원도속초양양교육지원청,2013-11-29,,38.2021674,128.5816269,2017-09-05
강원도,화천군,B000005175,오음초등학교,초등학교,1953-05-10,공립,본교,운영,강원도 화천군 간동면 오음리  248,강원도 화천군 간동면 동림길  47,7800000,강원도교육청,7941000,강원도화천교육지원청,2013-11-29,,38.0544209,127.8215166,2017-09-05
강원도,화천군,B000005176,유촌초등학교,초등학교,1908-04-01,공립,본교,운영,강원도 화천군 간동면 유촌리  604,강원도 화천군 간동면 파로호로  935-9,7800000,강원도교육청,7941000,강원도화천교육지원청,2013-11-29,,38.0553838,127.7911636,2017-09-05
강원도,화천군,B000005177,사내초등학교,초등학교,1925-04-01,공립,본교,운영,강원도 화천군 사내면 사창리  361,강원도 화천군 사내면 사내로3길  13,7800000,강원도교육청,7941000,강원도화천교육지원청,2013-11-29,,38.0690422,127.5203576,2017-09-05
강원도,화천군,B000005178,원천초등학교,초등학교,1953-11-17,공립,본교,운영,강원도 화천군 하남면 원천리  440,강원도 화천군 하남면 원천새싹길  16,7800000,강원도교육청,7941000,강원도화천교육지원청,2013-11-29,,38.0592782,127.6664073,2017-09-05
강원도,화천군,B000005179,풍산초등학교,초등학교,1941-06-05,공립,본교,운영,강원도 화천군 화천읍 풍산리  764-5,강원도 화천군 화천읍 평화로  1284,7800000,강원도교육청,7941000,강원도화천교육지원청,2013-11-29,,38.1472928,127.7416644,2017-09-05
강원도,화천군,B000005180,다목초등학교,초등학교,1970-03-06,공립,본교,운영,강원도 화천군 상서면 다목리  508,,7800000,강원도교육청,7941000,강원도화천교육지원청,2013-11-29,,38.1756883,127.5355151,2017-09-05
강원도,화천군,B000005181,봉오초등학교,초등학교,1967-03-01,공립,본교,운영,강원도 화천군 상서면 봉오리  354,,7800000,강원도교육청,7941000,강원도화천교육지원청,2013-11-29,,38.1887765,127.5999833,2017-09-05
강원도,화천군,B000005182,광덕초등학교,초등학교,1958-02-28,공립,본교,운영,강원도 화천군 사내면 광덕리  329-2,강원도 화천군 사내면 포화로  817,7800000,강원도교육청,7941000,강원도화천교육지원청,2013-11-29,,38.0673057,127.4946218,2017-09-05
강원도,화천군,B000005183,실내초등학교,초등학교,1966-10-10,공립,본교,운영,강원도 화천군 사내면 명월리  270,강원도 화천군 사내면 실내길  26,7800000,강원도교육청,7941000,강원도화천교육지원청,2013-11-29,,38.1206325,127.5318319,2017-09-05
강원도,화천군,B000005184,상승초등학교노동분교장,초등학교,1955-09-01,공립,분교,운영,강원도 화천군 상서면 노동리  504-2,강원도 화천군 상서면 가둔지길  10-13,7800000,강원도교육청,7941000,강원도화천교육지원청,2013-11-29,,38.1766668,127.6717104,2017-09-05
강원도,화천군,B000005185,화천초등학교논미분교장,초등학교,1934-03-28,공립,분교,운영,강원도 화천군 하남면 논미리  275-2,강원도 화천군 하남면 논미1길  153,7800000,강원도교육청,7941000,강원도화천교육지원청,2013-11-29,,38.1089881,127.6683281,2017-09-05
강원도,양구군,B000005186,비봉초등학교,초등학교,1965-03-01,공립,본교,운영,강원도 양구군 양구읍 하리  43,강원도 양구군 양구읍 관공서로  56,7800000,강원도교육청,7951000,강원도양구교육지원청,2013-11-29,,38.1104552,127.9877498,2017-09-05
강원도,양구군,B000005187,양구초등학교,초등학교,1911-04-01,공립,본교,운영,강원도 양구군 양구읍 상리  197-2,강원도 양구군 양구읍 중심로  121,7800000,강원도교육청,7951000,강원도양구교육지원청,2013-11-29,,38.1023393,127.9912479,2017-09-05
강원도,양구군,B000005188,한전초등학교,초등학교,1957-05-09,공립,본교,운영,강원도 양구군 양구읍 한전리  85,강원도 양구군 양구읍 금강산로  858,7800000,강원도교육청,7951000,강원도양구교육지원청,2013-11-29,,38.1493347,128.0163403,2017-09-05
강원도,양구군,B000005189,죽리초등학교,초등학교,1939-03-01,공립,본교,운영,강원도 양구군 남면 죽리  341-2,강원도 양구군 남면 춘양로  2726,7800000,강원도교육청,7951000,강원도양구교육지원청,2013-11-29,,38.0704340,127.9933985,2017-09-05
강원도,양구군,B000005190,도촌초등학교,초등학교,1955-05-10,공립,본교,운영,강원도 양구군 남면 도촌리 158-2,강원도 양구군 남면 정중앙로 259,7800000,강원도교육청,7951000,강원도양구교육지원청,2013-11-29,2017-01-10,38.0804611,128.0217137,2017-09-05
강원도,양구군,B000005191,용하초등학교,초등학교,1931-04-01,공립,본교,운영,강원도 양구군 남면 용하리  406,강원도 양구군 남면 정중앙로  624-7,7800000,강원도교육청,7951000,강원도양구교육지원청,2013-11-29,,38.1095202,128.0354972,2017-09-05
강원도,양구군,B000005192,원당초등학교,초등학교,1955-04-16,공립,본교,운영,강원도 양구군 동면 원당리  639-1,강원도 양구군 동면 원당길52번길  9-17,7800000,강원도교육청,7951000,강원도양구교육지원청,2013-11-29,,38.1879233,128.0437561,2017-09-05
강원도,양구군,B000005193,임당초등학교,초등학교,1921-10-01,공립,본교,운영,강원도 양구군 동면 임당리  564,강원도 양구군 동면 금강산로  1673,7800000,강원도교육청,7951000,강원도양구교육지원청,2013-11-29,,38.2013538,128.0426302,2017-09-05
강원도,양구군,B000005194,방산초등학교,초등학교,1918-04-01,공립,본교,운영,강원도 양구군 방산면 현리  50-4,강원도 양구군 방산면 평화로  5121-7,7800000,강원도교육청,7951000,강원도양구교육지원청,2013-11-29,,38.2096413,127.9439917,2017-09-05
강원도,양구군,B000005195,해안초등학교,초등학교,1933-04-06,공립,본교,운영,강원도 양구군 해안면 현리  208-1,강원도 양구군 해안면 펀치볼로  1341-33,7800000,강원도교육청,7951000,강원도양구교육지원청,2013-11-29,,38.2897399,128.1380368,2017-09-05
강원도,인제군,B000005197,인제남초등학교,초등학교,1965-04-01,공립,본교,운영,강원도 인제군 인제읍 남북리  210,강원도 인제군 인제읍 인제로156번길  34,7800000,강원도교육청,7961000,강원도인제교육지원청,2013-11-29,,38.0641612,128.1698380,2017-09-05
강원도,인제군,B000005198,인제초등학교,초등학교,1912-04-01,공립,본교,운영,강원도 인제군 인제읍 합강리  316,강원도 인제군 인제읍 인제로277번길  20,7800000,강원도교육청,7961000,강원도인제교육지원청,2013-11-29,,38.0757562,128.1788021,2017-09-05
강원도,인제군,B000005199,부평초등학교,초등학교,1946-04-20,공립,본교,운영,강원도 인제군 남면 신남리  458,강원도 인제군 남면 신남로94번길  7,7800000,강원도교육청,7961000,강원도인제교육지원청,2013-11-29,,37.9704640,128.0837334,2017-09-05
강원도,평창군,B000005117,진부초등학교,초등학교,1921-09-13,공립,본교,운영,강원도 평창군 진부면 하진부리  210,,7800000,강원도교육청,7911000,강원도평창교육지원청,2013-11-29,2013-12-02,37.6393587,128.5572045,2017-09-05
강원도,영월군,B000005090,내성초등학교,초등학교,1969-03-01,공립,본교,운영,강원도 영월군 영월읍 영흥리  789-1,강원도 영월군 영월읍 내성안길  9,7800000,강원도교육청,7901000,강원도영월교육지원청,2013-11-29,,37.1900634,128.4747643,2017-09-05
강원도,영월군,B000005091,영월초등학교,초등학교,1912-07-02,공립,본교,운영,강원도 영월군 영월읍 하송리  23-1,강원도 영월군 영월읍 하송안길  100,7800000,강원도교육청,7901000,강원도영월교육지원청,2013-11-29,,37.1819258,128.4688360,2017-09-05
강원도,영월군,B000005092,청령포초등학교,초등학교,1964-03-21,공립,본교,운영,강원도 영월군 영월읍 방절리 496-2,,7800000,강원도교육청,7901000,강원도영월교육지원청,2013-11-29,2017-04-03,37.1806542,128.4415174,2017-09-05
강원도,영월군,B000005093,연당초등학교,초등학교,1935-11-14,공립,본교,운영,강원도 영월군 남면 연당리  1103-6,강원도 영월군 남면 연당로  17,7800000,강원도교육청,7901000,강원도영월교육지원청,2013-11-29,,37.1862592,128.4015990,2017-09-05
강원도,영월군,B000005094,쌍룡초등학교,초등학교,1941-09-25,공립,본교,운영,강원도 영월군 한반도면 쌍용리  898,강원도 영월군 한반도면 무동길  50,7800000,강원도교육청,7901000,강원도영월교육지원청,2013-11-29,,37.1782036,128.3193117,2017-09-05
강원도,영월군,B000005095,신천초등학교,초등학교,1936-11-24,공립,본교,운영,강원도 영월군 한반도면 신천리  470-1,강원도 영월군 한반도면 신천길  4,7800000,강원도교육청,7901000,강원도영월교육지원청,2013-11-29,,37.2360630,128.3289654,2017-09-05
강원도,영월군,B000005096,주천초등학교,초등학교,1919-11-01,공립,본교,운영,강원도 영월군 주천면 주천리  1382,강원도 영월군 주천면 주천로89번길  14,7800000,강원도교육청,7901000,강원도영월교육지원청,2013-11-29,,37.2724247,128.2677331,2017-09-05
강원도,영월군,B000005097,녹전초등학교,초등학교,1936-10-31,공립,본교,운영,강원도 영월군 중동면 녹전리  756-2,강원도 영월군 중동면 유전길  3-2,7800000,강원도교육청,7901000,강원도영월교육지원청,2013-11-29,,37.1473930,128.6813283,2017-09-05
강원도,영월군,B000005098,옥동초등학교,초등학교,1925-08-31,공립,본교,운영,강원도 영월군 김삿갓면 옥동리  429,,7800000,강원도교육청,7901000,강원도영월교육지원청,2013-11-29,,37.1298134,128.5700294,2017-09-05
강원도,영월군,B000005099,무릉초등학교,초등학교,1946-04-01,공립,본교,운영,강원도 영월군 수주면 무릉리  893-1,강원도 영월군 수주면 중방안길  68,7800000,강원도교육청,7901000,강원도영월교육지원청,2013-11-29,,37.2898339,128.2682180,2017-09-05
